BIC2,BIC3,BIC4,,,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,,,,,,BIC19,,,,,,BIC25,,,,BIC29,,,,,,,,,,,,BIC41,,,,BIC45,,,,,,,,BIC53,,,,BIC57,,,,BIC61,,,,BIC65,BIC66,BIC67,BIC68,,,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,,,,,BIC82,,,,,,,BIC89,,,,BIC93,,,,,,,,,,,,,,,,BIC109,,,,,,,,,,,,,,,,,,,,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,2.346013639,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,1.8151375,-0.416296853,-0.476728686,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-1.025779657,-0.197575128,-0.279458932,-0.836946549,-0.372060472,-0.17601427,-1.035900611,1.281974015,-0.351259763,-0.763864681,-0.278589503,-0.172177651,-1.041187082,0.949370256,-0.370942294,-0.731358708,-0.288538534,-0.17463295,-1.024233901,-0.987348563,-0.267692746,-0.845479003,-0.427410623,-0.164790505,-1.02963333,-0.935343076,-0.272340964,-0.828344343,-0.417945963,-0.164571956,-1.030693382,-0.872697198,-0.27176539,-0.823391856,-0.419105588,-0.276596967,0.247746557,0.068506707,-0.62970956,-1.561063971,-1.484518825,0.074151434,-0.075662734,0.930461871,1.364675131,2.233637624,1.30878614,0.130433855,-1.783986794,-1.285944681,-0.956757474,-0.23802957,0.351306671,-0.12369646,0.132580769,1.119661252,-0.317280007,0.482580514,-0.306065435,-0.419390766,-1.193783428,-0.083590253,-0.426802059,-0.867021541,0.569414615,-0.068540437,-0.595694446,,0.116354929,0.053166362,-0.048247626,-0.042944295,-0.04012712,0.00477525,0.078705365,0.003918421,-0.066449444,0.001313874,-0.725081458,-0.720585243,-0.913346692,-0.881535858,-0.802035846,-0.675505807,-0.702553068,-0.822132176,-0.66690092,1.484515393,0.812671571,0.036868975,-0.195436432,-0.667940651,-0.265821004,-0.420271539,0.714547812,0.792586252,-0.655755163,1.226579243,-0.199715341,0.054667622,-0.278117685,-0.213128149,-0.382522806,0.42714209,0.43330105,0.465406635,0.524616319,0.791332742,-0.289392377,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.611123163,2.302834599,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,0.605110384,-0.416296853,-0.476728686,0.58648743,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.91152133,-0.601773267,-0.279458932,-0.773263021,-0.372060472,-0.17601427,-0.913071667,0.99209498,-0.351259763,-0.726581877,-0.278589503,-0.172177651,-0.915879642,0.887625169,-0.370942294,-0.698485247,-0.288538534,-0.17463295,-0.904834299,-0.797256901,-0.267692746,-0.775681465,-0.427410623,-0.164790505,-0.909403703,-0.67996322,-0.272340964,-0.767767886,-0.417945963,-0.164571956,-0.910732706,-0.655985135,-0.27176539,-0.750554855,-0.419105588,-0.083607582,0.518092481,0.040317359,-0.89503136,-1.691258039,-1.352227089,0.136595806,-0.224185782,0.741171288,1.250315591,2.282073414,1.451596699,0.202682908,-1.573434634,-1.148663845,-0.891925536,0.040873786,0.969160126,0.56712773,-0.650677055,-1.040427705,-0.775640175,-0.992627351,-0.617615564,-0.404370657,1.168785442,0.012199097,0.024139031,-0.691000578,-0.594773407,1.650318377,1.02415881,,0.132623986,0.085031545,-0.055690932,-0.06951552,-0.062259747,0.019421023,0.094198667,0.011164101,-0.073256405,-0.01287138,-0.661081172,-0.508509425,-0.74179994,-0.81935308,-0.693480517,-0.506353313,-0.553371137,-0.701092618,-0.304566527,1.674735586,0.96140832,0.329873971,0.106380752,-0.580874549,-0.272703942,-0.379556216,0.800741613,0.851485639,-0.655755163,1.226579243,-0.199715341,0.231028185,-1.091664153,-0.737581517,-0.483354134,0.753629553,0.587553731,0.254357253,-0.138238252,0.870798536,-0.118735811,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.876997723,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.851689282,-0.619828706,-0.279458932,-0.618603026,-0.277726529,-0.149252485,-0.85668918,0.708495747,-0.351259763,-0.560052017,-0.229832236,-0.144782744,-0.844206208,0.05957467,-0.370942294,-0.541704126,-0.238795784,-0.149090862,-0.83472811,-1.018096457,-0.267692746,-0.667607858,-0.349162891,-0.164790505,-0.827090804,-0.063116426,-0.272340964,-0.678114729,-0.35379828,-0.164571956,-0.820282356,1.019776844,-0.27176539,-0.689857354,-0.370752968,0.802169288,1.471284974,0.024371372,-0.466689641,-1.774457605,-2.268555059,-0.35927034,-0.286895719,0.394110069,0.782287609,1.417448413,0.584332055,0.303597212,-1.017761079,-0.500597446,-1.036660488,0.934685157,-2.427181336,-6.276258453,9.068545171,-2.701468242,-6.861043339,5.941060873,-2.049949144,-1.036670268,1.675348763,-4.417479861,2.376421113,0.030055207,-2.604789418,3.87566208,-1.394427052,,0.275622255,0.053607946,-0.130616734,-0.138277298,-0.015354782,-0.013786815,0.044036994,0.036081254,0.018212495,0.016445808,0.103613213,-0.145254461,-0.069379807,0.127638813,0.27248363,0.478029081,0.655750341,0.778060611,1.135712688,2.465769801,1.58373467,1.071803085,0.346215548,0.014926091,0.515099946,-0.099288948,1.799644583,1.857420144,0.382577637,-0.848081769,-0.28468392,0.408429959,-0.393123182,-0.134544985,-0.779716736,0.293678761,0.928372231,-0.56653607,-1.327297058,1.852337486,0.213921875,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,0.546809795,0.995397093,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.970001936,-0.297267736,-0.279458932,-0.77098861,-0.356338148,-0.17601427,-0.981821925,1.001777217,-0.351259763,-0.719125316,-0.278589503,-0.172177651,-0.986342376,1.301407231,-0.370942294,-0.695956519,-0.255376701,-0.17463295,-0.962647562,-1.10736128,-0.267692746,-0.793693733,-0.411761076,-0.164790505,-0.969638506,-1.153578468,-0.272340964,-0.777460119,-0.401909042,-0.164571956,-0.97011324,-1.071035205,-0.27176539,-0.782117555,-0.402988048,0.065945437,1.082585128,0.237640797,-0.591069973,-1.898536778,-2.666771752,-0.503187068,-0.002691757,1.342912631,2.15332701,2.649679043,0.932749437,-0.316939204,-2.503660401,-2.065159787,-1.438156712,0.074882001,0.125050122,-0.161634737,0.486988901,0.338419362,0.343779118,0.040507256,-0.239694954,-0.126017719,-0.615715613,-0.778702269,-0.288167712,-0.252762445,0.347595489,-0.819769619,-0.486531944,,0.163982046,-0.039611127,-0.146097695,0.012808708,0.009427745,-0.040695414,0.06514307,0.105869454,0.002883603,-0.090778003,-0.232735203,-0.543735887,-0.502584879,-0.377608838,-0.405441723,-0.268604474,-0.120936947,-0.190722989,0.090880359,2.199627553,1.808427362,0.243415361,-0.282258255,-0.536992707,-0.080291408,-0.665560091,1.761395724,1.978732444,-0.573945314,-0.848081769,-0.28468392,1.144622895,-1.338717092,-0.628214707,-0.780905563,0.946754461,0.931746343,0.476953693,-1.662263812,1.836642492,-0.40479834,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649210603,2.345839634,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604907052,-0.416296853,-0.476728686,1.807048859,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.167967555,-0.995187911,-0.492831401,-0.279458932,-0.775537433,-0.356338148,-0.149252485,-1.002313624,1.240955775,-0.351259763,-0.719125316,-0.278589503,-0.172177651,-1.003292175,1.118324172,-0.370942294,-0.701013975,-0.271957617,-0.17463295,-0.987233413,-1.041523425,-0.267692746,-0.789190666,-0.411761076,-0.164790505,-0.991356633,-1.012460582,-0.272340964,-0.791998469,-0.417945963,-0.164571956,-0.994345297,-1.005118955,-0.27176539,-0.774833855,-0.419105588,-0.13463484,0.955387849,0.871407689,0.745789028,-0.857783209,-2.516587254,-1.891068131,-2.557240047,-1.365729841,0.118654546,2.034682979,2.781210293,2.945992093,1.117608166,-0.333683835,-1.237679459,-0.124305097,-0.167257808,-0.095277227,-0.600184108,-0.477054196,0.788612375,0.478532705,0.417982158,-0.546597534,0.709176183,0.526319985,-0.01992178,-0.03458646,-0.216329204,0.145199916,0.226681197,,0.016093427,0.081224931,-0.125118814,0.041659315,0.090378171,0.090580114,0.070157576,-0.06128288,-0.071083285,-0.149684317,-0.205058168,-0.124160303,-0.288145171,-0.402273164,-0.335885023,-0.031594737,0.358443777,0.895155484,2.123340332,2.680859852,0.003130986,-0.760172055,-0.694510216,-0.662294187,-0.13951909,-0.632866294,1.569155725,1.636837487,-0.427462037,-0.848081769,-0.28468392,1.015793107,-1.891078617,-1.144350543,0.096872871,1.26022332,0.182552954,0.604489309,0.009796321,1.631443864,1.173017551,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,1.876997723,-0.50653579,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,2.409220186,-0.634083763,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.116928372,-0.130756102,0.004357788,-0.164348949,-0.159171861,-0.230559558,-0.1224907,-0.108075259,0.377241426,-0.158299937,-0.172310851,-0.164822546,-0.117387837,-0.099625767,0.50979825,-0.200927076,-0.187682241,-0.155891201,-0.123548774,-0.138656419,-0.469784253,-0.150982946,-0.172270493,-0.270915159,-0.112380703,-0.141949914,-0.617734584,-0.148687849,-0.159580256,-0.289650596,-0.111822752,-0.144543869,-0.640932339,-0.148094124,-0.158147246,-0.274047728,-1.108947426,-1.070369282,0.075078213,1.202073627,0.864337472,0.32344278,1.380745713,0.276747838,0.305432786,0.213332656,0.55667851,0.381310051,1.166869281,0.442569117,0.238243982,-0.375784848,-1.09241494,0.366567528,0.131671774,0.166204248,-0.129682176,0.352145935,0.25233528,0.154686758,-0.218818591,-0.389509042,-0.333713933,0.097099181,0.015456736,0.272463987,0.311510983,0.224989574,,-0.204148681,-0.023286719,0.09097827,-0.033903869,0.001820565,0.019914242,0.058263976,-0.005630735,-0.043311873,0.032782872,0.126334306,0.032272828,0.418942904,-0.110741081,-0.627177859,-0.754819136,-1.144051639,-1.395318326,-1.450233371,-1.189695375,-1.37237484,-1.155853819,-1.047904082,-0.695251635,-0.165777499,-0.614027861,0.292898701,0.373606888,-0.655755163,1.226579243,-0.199715341,-0.182239202,-0.424663971,-0.426111393,2.637130613,-1.703168749,-2.361888573,1.363301217,-0.350981414,0.363777492,-0.453124586,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,2.346013639,-0.038313365,-0.491002648,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,1.807058623,-0.021605866,-0.427967436,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,-0.09140878,-0.12621034,0.151570538,-0.164348949,-0.134153333,-0.19911491,-0.095728915,-0.107347743,0.380769877,-0.158299937,-0.137513566,-0.116065279,-0.117387837,-0.100715397,0.201024178,-0.200927076,-0.162394963,-0.155891201,-0.098006686,-0.131718827,-0.303472983,-0.150982946,-0.161012825,-0.255265613,-0.112380703,-0.131150846,-0.359899151,-0.148687849,-0.142618848,-0.241539834,-0.111822752,-0.130748391,-0.356696965,-0.148094124,-0.141151945,-0.241812648,-1.096177919,-1.127503825,0.051538277,1.087456763,0.706636468,0.150750673,1.161695707,0.022898345,0.112417502,0.028536852,0.366472828,0.223864895,1.056873725,0.366375105,0.162783307,-0.36169764,-1.064040753,0.023077625,-0.440384034,-0.000710893,0.319571835,-0.116416549,0.109683849,0.177867139,0.479579077,-0.873344426,0.031335043,0.59667659,0.736506855,-0.182219114,-0.173676203,0.026091638,,-0.119627192,0.027258394,0.07516232,-0.052432577,0.00818216,0.012425167,0.050275467,-0.013484166,-0.064272585,0.003966182,-0.545493331,-0.236306131,0.055525086,-0.290812043,-0.783907967,-0.819414133,-1.037599952,-1.279962229,-1.325446218,-1.140224888,-1.334540294,-1.136848523,-1.040377372,-0.697028494,-0.162542518,-0.557463947,0.193634319,0.215429557,-0.655755163,1.226579243,-0.199715341,-0.554544397,-0.621362017,-0.719437306,2.722318507,-1.586585689,-2.268609873,1.03719067,-0.026445708,0.26928704,-0.378038582,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,3.124059794,4.595975707,0.989486906,7.893349899,6.745942072,4.124524126,3.142447073,4.538326659,-1.860762503,12.96296826,6.889052313,4.499622676,3.197395881,4.500549583,-2.26942375,15.61048821,6.877583106,4.2214708,3.120296412,4.588034282,0.395397876,8.09650961,6.771458761,4.39264965,3.006002541,4.590081835,0.130190211,8.218506324,6.801866196,4.024281116,3.000380278,4.580827114,-0.035579561,8.220328226,6.761367864,3.948747741,1.115495586,-1.131654228,0.597842037,-0.047187089,0.514016551,0.392131794,0.488227126,-0.267563408,-0.554907,-1.290073355,-0.898852774,-0.607440812,0.164544438,0.078864349,-0.065463204,-0.434241909,0.986676009,-0.66975904,0.16379748,-0.28197114,0.31805987,0.433516589,-0.264807327,0.247382455,0.037302551,-0.012116023,-0.583072254,0.723596866,-0.727732967,-0.251408368,-0.500366405,-0.288884779,,-0.038743752,-0.003735948,0.081607722,-0.052194548,-0.002481626,0.014562159,0.026990992,-0.001148302,-0.050201951,-0.036760742,-0.029145064,0.528585258,0.731192596,0.917098486,0.938078533,0.909601142,0.808748853,0.620454857,0.435592817,-0.096206901,-0.226299679,0.392406784,0.430313295,0.451112126,0.869123867,2.099362802,-1.809675992,-1.813886209,-0.421593652,-0.848081769,-0.28468392,-1.033121747,1.360957397,0.200808155,-0.302151799,-1.142720579,-0.34369685,0.135922163,0.226399555,-1.784686617,-0.554321189,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,1.108012038,2.789342711,1.443365195,2.905250612,3.416203338,1.656119294,1.108551411,2.718202985,-1.021663299,4.601375782,3.389439735,1.622943915,1.142777874,2.666460301,-1.550260069,4.814521858,3.473915548,1.651428716,1.076929366,2.800691603,0.375303194,2.416632661,3.434686143,1.575731309,1.04063495,2.784117643,-0.004369112,2.48924529,3.465314938,1.362152253,1.048659733,2.784056111,-0.097183534,2.490226223,3.483702812,1.450529047,0.338564108,-0.009900597,0.516252204,0.072838188,0.457393671,0.22467792,0.112599729,-0.450435684,-0.608893105,-1.057832177,-0.558867391,-0.658145791,0.069472373,-0.033044886,-0.181813125,-0.471756358,0.299906825,0.288585284,0.091898922,0.050554542,0.330918162,0.010200962,0.358127567,0.268438518,0.309077046,-0.131305623,0.209987834,0.36604593,0.437000583,0.353811149,-0.001620189,-0.120502785,,-0.087548593,0.056980065,0.061678502,-0.039655879,-0.003218626,0.003337494,0.037784323,-0.007667731,-0.052175188,-0.024449528,-0.131222241,0.444951744,0.652214889,0.866247965,0.922344431,0.926230945,0.815930732,0.641943012,0.48779891,0.044183836,-0.238080318,0.100697864,0.110550782,0.041381551,0.048798097,0.434264091,-1.983156945,-2.004958102,-0.655755163,1.226579243,-0.199715341,-1.252767408,0.541610581,-0.393158609,0.696122208,-0.984102635,-1.178219282,1.181628313,0.959764169,-1.960145004,-0.551291782,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,1.056972854,2.768579639,0.988046902,2.981990601,3.452593925,1.420284438,1.055027841,2.729721987,-1.192415115,4.601375782,3.42920806,1.492924536,1.08798806,2.696122448,-1.699625301,4.984537076,3.410697354,1.618266883,0.974761014,2.852662684,1.097500041,2.377729394,3.353630938,1.387936753,0.962020247,2.810875334,0.11365393,2.530462995,3.445930472,1.378189174,0.969535928,2.817885022,0.15957111,2.490226223,3.33074511,1.369941348,0.446724038,0.026140708,0.421597644,0.050474587,0.345678182,0.127914589,0.12230448,-0.628011588,-0.624175713,-1.060729846,-0.554108179,-0.62301293,0.105354712,-0.09339208,-0.2405071,-0.482020545,0.44635922,0.331871142,0.092955391,0.416776182,0.303598268,0.176226823,0.14127955,-0.335705223,-0.269777431,-0.066551399,-0.023140791,0.528119049,0.684561204,0.621694428,-0.03223631,-0.63772238,,-0.039231622,0.066533425,0.036655297,-0.027722372,-0.004277975,-0.010086798,0.043703448,-0.009798966,-0.062418128,-0.017925201,-0.201749123,0.355477573,0.579656707,0.815271671,0.928266537,0.915577676,0.841164011,0.714932668,0.621073518,0.136270736,-0.144260535,0.184759307,0.218997371,0.123314504,0.174532168,0.51700735,-1.912241236,-1.917535424,-0.544776952,-0.848081769,-0.28468392,-1.016138777,-0.565023851,-0.883214424,-0.494577266,1.391976798,0.657972059,0.901518228,0.299573571,-1.904192342,-0.368806104,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.794189723,-0.649364711,-0.50653579,-0.038313365,-0.483956874,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,0.570758533,-0.476728686,-0.634083763,-0.021605866,1.533901262,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,0.546581017,3.016876496,0.975142248,1.907630755,3.318403634,1.13728261,0.519792141,3.047282703,-1.471372755,3.057697171,3.217938835,1.151623666,0.512695018,3.090931687,-1.851823658,3.70942294,3.12242239,1.154001216,0.48946134,3.085741419,0.891554785,1.716373859,3.02490705,1.012347641,0.490332025,3.077612322,0.432972,1.747326594,3.075202554,1.041413836,0.494793092,3.079039413,0.337874435,1.748198626,3.085527206,0.950885309,1.358335675,0.550065131,-0.425455787,-1.419853124,-0.065005122,0.261089873,0.329614874,-0.422338818,-0.824976949,-1.418833277,-0.958368684,-0.863218176,0.061527389,-0.105830318,-0.254848263,-0.406218724,1.324260266,0.098292139,0.410725361,0.452403544,0.2815573,-0.580406481,-0.640216407,-0.429931696,-0.383805766,0.640908738,-0.023626817,0.229416956,0.137920699,0.730026806,1.362263061,1.06701271,,0.156061543,0.098905212,0.024027097,-0.046832439,-0.04268757,0.003517541,-0.009957334,-0.017222701,-0.074022577,-0.033037815,-0.655012048,0.010318216,0.295354516,0.615466733,0.801146962,0.971188757,1.042179248,1.074924141,1.033723675,0.62053184,0.686833377,1.54621288,1.605383726,0.996673717,0.619152762,0.874791732,-1.345477458,-1.488784936,2.719122211,-0.848081769,-0.28468392,-2.236833731,0.360773185,-1.045534852,-0.436146129,-0.777853028,0.149298363,0.822413525,1.536942147,-1.481265836,-0.442377406,1
-3.50E-09,-0.081612643,-0.049652625,,,-0.252415174,-0.168303015,1.800169353,-0.649364711,-0.50653579,-0.038313365,-0.490959351,,,,,,-0.020956487,,,,,,-0.021717592,,,,-0.21126779,,,,,,,,,,,,-0.034219469,,,,-0.118193278,,,,,,,,-0.020960345,,,,-0.045638228,,,,-0.04607408,,,,-0.020957118,-0.021600804,-0.149257253,-0.125665759,,,-0.066085454,-0.604916733,2.576688248,-0.476728686,-0.634083763,-0.021605866,-0.360140964,,,,,-0.021569177,,,,,,,-0.020956487,,,,-0.069839466,,,,,,,,,,,,,,,,-0.040886338,,,,,,,,,,,,,,,,,,,,1.771521426,3.421694975,1.745101488,6.20507014,4.826338594,2.662348016,1.777596037,3.353930679,-1.263614211,8.846491964,4.93294784,2.67935137,1.827650543,3.309220879,-1.91966057,8.554856655,4.877359452,2.6297028,1.715481568,3.453312062,0.353946282,4.867538468,4.76534243,2.655550006,1.643347678,3.450060189,0.027211454,4.962307607,4.72045913,2.292293663,1.655275578,3.452357036,-0.114861196,4.963651548,4.768061933,2.530404225,0.496447019,-0.221195139,0.287788678,-0.140943295,0.297995093,0.127576421,0.109224435,-0.533231116,-0.609782613,-1.157863039,-0.746223659,-0.888837439,-0.128272016,-0.196254511,-0.182066191,-0.405382865,0.449276354,0.371195245,0.163410564,0.347663013,0.226617573,-0.180717059,-0.445578139,-0.211551678,-0.391511241,-0.389171499,-0.218471663,-0.092721074,-0.231244026,-0.006742405,0.202688632,0.248924822,,0.002866953,0.061783863,0.056733295,-0.053324666,-0.014485949,0.006555204,0.022370195,-0.012292927,-0.054671572,-0.036803027,-0.654066606,-0.007021235,0.284947864,0.577910548,0.700782841,0.798952422,0.757598921,0.643980234,0.451273675,-0.013026932,-0.117692276,0.266687385,0.285756574,0.214144915,0.26163575,0.69856123,-1.982913622,-1.979615035,-0.655755163,1.226579243,-0.199715341,-1.399326522,0.446043845,-0.528841952,0.510421591,-1.300530914,-1.38101892,1.419592364,1.356950865,-1.960145004,-0.565140498,1
